********LEGEND FOR FIELD NAMES LOCATED AT BOTTOM OF FILE************
Station_Code,isSWMP,m/d/y hh:mm,See Legend,See Legend,See Legend, C,Flag Code See Legend,mS/cm,Flag Code See Legend,psu,Flag Code See Legend,%,Flag Code See Legend,mg/L,Flag Code See Legend,m,Flag Code,m,Flag Code See Legend,m,Flag Code See Legend,m,Flag Code See Legend,Units,Flag Code See Legend,FNU/NTU,Flag Code See Legend
"Station_Code","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_pct","F_DO_pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb",
elksmwq,P,11/02/2015 16:00,0,0,,17.2,<0> ,,<-5> ,32.1,<0> ,1.6,<0> ,7.9,<0> ,,<-1> ,,,3.24,<0> ,3.30,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/02/2015 16:15,0,0,,17.4,<0> ,,<-5> ,32.0,<0> ,1.6,<0> ,7.9,<0> ,,<-1> ,,,3.45,<0> ,3.51,<3> ,,<-5> ,8,<0> ,
elksmwq,P,11/02/2015 16:30,0,0,,17.6,<0> ,,<-5> ,32.0,<0> ,1.6,<0> ,7.9,<0> ,,<-1> ,,,3.43,<0> ,3.49,<3> ,,<-5> ,8,<0> ,
elksmwq,P,11/02/2015 16:45,0,0,,17.6,<0> ,,<-5> ,32.0,<0> ,1.5,<0> ,7.9,<0> ,,<-1> ,,,3.77,<0> ,3.83,<3> ,,<-5> ,8,<0> ,
elksmwq,P,11/02/2015 17:00,0,0,,17.6,<0> ,,<-5> ,31.9,<0> ,1.5,<0> ,8.0,<0> ,,<-1> ,,,3.96,<0> ,4.02,<3> ,,<-4> ,8,<0> ,
elksmwq,P,11/02/2015 17:15,0,0,,17.7,<0> ,,<-5> ,32.0,<0> ,1.5,<0> ,8.0,<0> ,,<-1> ,,,4.02,<0> ,4.08,<3> ,,<-5> ,8,<0> ,
elksmwq,P,11/02/2015 17:30,0,0,,17.6,<0> ,,<-5> ,32.0,<0> ,1.4,<0> ,8.0,<0> ,,<-1> ,,,3.58,<0> ,3.64,<3> ,,<-4> ,8,<0> ,
elksmwq,P,11/02/2015 17:45,0,0,,17.7,<0> ,,<-5> ,32.1,<0> ,1.4,<0> ,8.0,<0> ,,<-1> ,,,4.18,<0> ,4.24,<3> ,,<-4> ,8,<0> ,
elksmwq,P,11/02/2015 18:00,0,0,,17.8,<0> ,,<-5> ,32.1,<0> ,1.3,<0> ,8.0,<0> ,,<-1> ,,,3.49,<0> ,3.55,<3> ,,<-4> ,8,<0> ,
elksmwq,P,11/02/2015 18:15,0,0,,17.9,<0> ,,<-5> ,32.1,<0> ,1.2,<0> ,8.0,<0> ,,<-1> ,,,3.36,<0> ,3.42,<3> ,,<-4> ,8,<0> ,
elksmwq,P,11/02/2015 18:30,0,0,,17.9,<0> ,,<-5> ,32.1,<0> ,1.2,<0> ,8.0,<0> ,,<-1> ,,,3.43,<0> ,3.49,<3> ,,<-4> ,8,<0> ,
elksmwq,P,11/02/2015 18:45,0,0,,17.7,<0> ,,<-5> ,32.2,<0> ,1.1,<0> ,8.0,<0> ,,<-1> ,,,3.72,<0> ,3.78,<3> ,,<-4> ,8,<0> ,
elksmwq,P,11/02/2015 19:00,0,0,,17.5,<0> ,,<-5> ,32.0,<0> ,1.1,<0> ,8.0,<0> ,,<-1> ,,,3.71,<0> ,3.77,<3> ,,<-4> ,8,<0> ,
elksmwq,P,11/02/2015 19:15,0,0,,17.5,<0> ,,<-5> ,31.9,<0> ,1.0,<0> ,8.0,<0> ,,<-1> ,,,3.70,<0> ,3.76,<3> ,,<-4> ,8,<0> ,
elksmwq,P,11/02/2015 19:30,0,0,,17.4,<0> ,,<-5> ,31.8,<0> ,0.9,<0> ,8.0,<0> ,,<-1> ,,,3.70,<0> ,3.76,<3> ,,<-4> ,8,<0> ,
elksmwq,P,11/02/2015 19:45,0,0,,17.5,<0> ,,<-5> ,31.9,<0> ,0.8,<0> ,8.0,<0> ,,<-1> ,,,3.75,<0> ,3.81,<3> ,,<-4> ,8,<0> ,
elksmwq,P,11/02/2015 20:00,0,0,,17.5,<0> ,,<-5> ,31.9,<0> ,0.8,<0> ,8.0,<0> ,,<-1> ,,,4.17,<0> ,4.23,<3> ,,<-4> ,8,<0> ,
elksmwq,P,11/02/2015 20:15,0,0,,17.5,<0> ,,<-5> ,31.8,<0> ,0.7,<0> ,8.0,<0> ,,<-1> ,,,4.34,<0> ,4.40,<3> ,,<-5> ,8,<0> ,
elksmwq,P,11/02/2015 20:30,0,0,,17.4,<0> ,,<-5> ,31.8,<0> ,0.6,<0> ,8.0,<0> ,,<-1> ,,,4.26,<0> ,4.32,<3> ,,<-5> ,8,<0> ,
elksmwq,P,11/02/2015 20:45,0,0,,17.4,<0> ,,<-5> ,31.7,<0> ,0.5,<0> ,8.0,<0> ,,<-1> ,,,4.69,<0> ,4.75,<3> ,,<-5> ,8,<0> ,
elksmwq,P,11/02/2015 21:00,0,0,,17.3,<0> ,,<-5> ,31.6,<0> ,0.5,<0> ,8.0,<0> ,,<-1> ,,,4.45,<0> ,4.51,<3> ,,<-5> ,8,<0> ,
elksmwq,P,11/02/2015 21:15,0,0,,17.2,<0> ,,<-5> ,31.5,<0> ,0.4,<0> ,8.0,<0> ,,<-1> ,,,4.39,<0> ,4.45,<3> ,,<-5> ,8,<0> ,
elksmwq,P,11/02/2015 21:30,0,0,,17.1,<0> ,,<-5> ,31.5,<0> ,0.4,<0> ,8.0,<0> ,,<-1> ,,,4.51,<0> ,4.57,<3> ,,<-5> ,8,<0> ,
elksmwq,P,11/02/2015 21:45,0,0,,17.1,<0> ,,<-5> ,31.5,<0> ,0.4,<0> ,8.0,<0> ,,<-1> ,,,4.06,<0> ,4.12,<3> ,,<-5> ,8,<0> ,
elksmwq,P,11/02/2015 22:00,0,0,,17.1,<0> ,,<-5> ,31.5,<0> ,0.4,<0> ,8.0,<0> ,,<-1> ,,,4.13,<0> ,4.19,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/02/2015 22:15,0,0,,17.1,<0> ,,<-5> ,31.5,<0> ,0.4,<0> ,8.0,<0> ,,<-1> ,,,3.45,<0> ,3.50,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/02/2015 22:30,0,0,,17.1,<0> ,,<-5> ,31.5,<0> ,0.4,<0> ,8.0,<0> ,,<-1> ,,,4.27,<0> ,4.32,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/02/2015 22:45,0,0,,17.0,<0> ,,<-5> ,31.5,<0> ,0.4,<0> ,8.0,<0> ,,<-1> ,,,3.85,<0> ,3.90,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/02/2015 23:00,0,0,,17.0,<0> ,,<-5> ,31.6,<0> ,0.5,<0> ,8.0,<0> ,,<-1> ,,,3.85,<0> ,3.91,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/02/2015 23:15,0,0,,17.0,<0> ,,<-5> ,31.6,<0> ,0.5,<0> ,8.0,<0> ,,<-1> ,,,4.02,<0> ,4.08,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/02/2015 23:30,0,0,,17.0,<0> ,,<-5> ,31.6,<0> ,0.5,<0> ,8.0,<0> ,,<-1> ,,,4.03,<0> ,4.09,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/02/2015 23:45,0,0,,17.0,<0> ,,<-5> ,31.6,<0> ,0.6,<0> ,8.0,<0> ,,<-1> ,,,3.53,<0> ,3.58,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 00:00,0,0,,17.0,<0> ,,<-5> ,31.7,<0> ,0.6,<0> ,8.0,<0> ,,<-1> ,,,3.87,<0> ,3.92,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 00:15,0,0,,17.0,<0> ,,<-5> ,31.7,<0> ,0.6,<0> ,8.0,<0> ,,<-1> ,,,3.83,<0> ,3.88,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 00:30,0,0,,17.1,<0> ,,<-5> ,31.7,<0> ,0.7,<0> ,7.9,<0> ,,<-1> ,,,3.46,<0> ,3.51,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 00:45,0,0,,17.0,<0> ,,<-5> ,31.8,<0> ,0.7,<0> ,8.0,<0> ,,<-1> ,,,3.63,<0> ,3.68,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 01:00,0,0,,17.0,<0> ,,<-5> ,31.8,<0> ,0.8,<0> ,8.0,<0> ,,<-1> ,,,3.42,<0> ,3.47,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 01:15,0,0,,17.1,<0> ,,<-5> ,31.8,<0> ,0.9,<0> ,8.0,<0> ,,<-1> ,,,4.44,<0> ,4.49,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 01:30,0,0,,17.1,<0> ,,<-5> ,31.8,<0> ,0.9,<0> ,8.0,<0> ,,<-1> ,,,3.96,<0> ,4.01,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 01:45,0,0,,17.0,<0> ,,<-5> ,31.8,<0> ,1.0,<0> ,8.0,<0> ,,<-1> ,,,3.92,<0> ,3.97,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 02:00,0,0,,16.9,<0> ,,<-5> ,31.7,<0> ,1.0,<0> ,8.0,<0> ,,<-1> ,,,4.09,<0> ,4.14,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 02:15,0,0,,16.9,<0> ,,<-5> ,31.7,<0> ,1.1,<0> ,8.0,<0> ,,<-1> ,,,3.91,<0> ,3.96,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 02:30,0,0,,16.9,<0> ,,<-5> ,31.7,<0> ,1.1,<0> ,8.0,<0> ,,<-1> ,,,3.97,<0> ,4.02,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 02:45,0,0,,16.9,<0> ,,<-5> ,31.8,<0> ,1.2,<0> ,8.0,<0> ,,<-1> ,,,4.37,<0> ,4.42,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 03:00,0,0,,16.9,<0> ,,<-5> ,31.8,<0> ,1.2,<0> ,8.0,<0> ,,<-1> ,,,4.16,<0> ,4.21,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 03:15,0,0,,16.9,<0> ,,<-5> ,31.8,<0> ,1.3,<0> ,8.0,<0> ,,<-1> ,,,4.87,<0> ,4.92,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 03:30,0,0,,16.8,<0> ,,<-5> ,31.7,<0> ,1.3,<0> ,8.0,<0> ,,<-1> ,,,4.08,<0> ,4.13,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 03:45,0,0,,16.7,<0> ,,<-5> ,31.7,<0> ,1.4,<0> ,8.0,<0> ,,<-1> ,,,4.36,<0> ,4.40,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 04:00,0,0,,16.7,<0> ,,<-5> ,31.7,<0> ,1.4,<0> ,8.0,<0> ,,<-1> ,,,4.15,<0> ,4.19,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 04:15,0,0,,16.6,<0> ,,<-5> ,31.6,<0> ,1.5,<0> ,7.9,<0> ,,<-1> ,,,5.46,<0> ,5.50,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 04:30,0,0,,16.5,<0> ,,<-5> ,31.6,<0> ,1.5,<0> ,7.9,<0> ,,<-1> ,,,4.27,<0> ,4.31,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 04:45,0,0,,16.4,<0> ,,<-5> ,31.5,<0> ,1.6,<0> ,7.9,<0> ,,<-1> ,,,4.47,<0> ,4.51,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 05:00,0,0,,16.3,<0> ,,<-5> ,31.5,<0> ,1.6,<0> ,7.9,<0> ,,<-1> ,,,4.57,<0> ,4.61,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 05:15,0,0,,16.2,<0> ,,<-5> ,31.5,<0> ,1.6,<0> ,7.9,<0> ,,<-1> ,,,4.51,<0> ,4.55,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 05:30,0,0,,16.1,<0> ,,<-5> ,31.6,<0> ,1.6,<0> ,7.9,<0> ,,<-1> ,,,4.05,<0> ,4.09,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 05:45,0,0,,15.9,<0> ,,<-5> ,31.6,<0> ,1.6,<0> ,7.9,<0> ,,<-1> ,,,3.61,<0> ,3.64,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 06:00,0,0,,15.7,<0> ,,<-5> ,31.7,<0> ,1.6,<0> ,7.9,<0> ,,<-1> ,,,3.77,<0> ,3.80,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 06:15,0,0,,15.7,<0> ,,<-5> ,31.7,<0> ,1.6,<0> ,7.9,<0> ,,<-1> ,,,5.26,<0> ,5.29,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 06:30,0,0,,15.7,<0> ,,<-5> ,31.7,<0> ,1.6,<0> ,7.9,<0> ,,<-1> ,,,3.67,<0> ,3.70,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 06:45,0,0,,15.7,<0> ,,<-5> ,31.7,<0> ,1.5,<0> ,7.9,<0> ,,<-1> ,,,4.11,<0> ,4.14,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 07:00,0,0,,15.7,<0> ,,<-5> ,31.7,<0> ,1.5,<0> ,7.9,<0> ,,<-1> ,,,3.45,<0> ,3.48,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 07:15,0,0,,15.9,<0> ,,<-5> ,31.7,<0> ,1.5,<0> ,7.9,<0> ,,<-1> ,,,3.66,<0> ,3.69,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 07:30,0,0,,16.1,<0> ,,<-5> ,31.7,<0> ,1.5,<0> ,7.9,<0> ,,<-1> ,,,3.61,<0> ,3.63,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 07:45,0,0,,16.1,<0> ,,<-5> ,31.7,<0> ,1.4,<0> ,7.9,<0> ,,<-1> ,,,3.44,<0> ,3.46,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 08:00,0,0,,16.1,<0> ,,<-5> ,31.7,<0> ,1.4,<0> ,7.9,<0> ,,<-1> ,,,3.54,<0> ,3.56,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 08:15,0,0,,16.1,<0> ,,<-5> ,31.7,<0> ,1.3,<0> ,7.9,<0> ,,<-1> ,,,3.14,<0> ,3.16,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 09:30,0,0,,16.1,<0> ,,<-5> ,31.7,<0> ,1.2,<0> ,7.9,<0> ,,<-1> ,,,2.91,<0> ,2.93,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 09:45,0,0,,16.1,<0> ,,<-5> ,31.7,<0> ,1.2,<0> ,7.9,<0> ,,<-1> ,,,3.08,<0> ,3.10,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 10:00,0,0,,16.2,<0> ,,<-5> ,31.7,<0> ,1.1,<0> ,7.9,<0> ,,<-1> ,,,2.90,<0> ,2.92,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 10:15,0,0,,16.3,<0> ,,<-5> ,31.7,<0> ,1.1,<0> ,7.9,<0> ,,<-1> ,,,2.85,<0> ,2.87,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 10:30,0,0,,16.3,<0> ,,<-5> ,31.7,<0> ,1.1,<0> ,7.9,<0> ,,<-1> ,,,3.55,<0> ,3.57,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 10:45,0,0,,16.3,<0> ,,<-5> ,31.7,<0> ,1.1,<0> ,7.9,<0> ,,<-1> ,,,2.67,<0> ,2.69,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 11:00,0,0,,16.4,<0> ,,<-5> ,31.7,<0> ,1.1,<0> ,7.9,<0> ,,<-1> ,,,2.90,<0> ,2.92,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 11:15,0,0,,16.5,<0> ,,<-5> ,31.7,<0> ,1.1,<0> ,7.9,<0> ,,<-1> ,,,3.43,<0> ,3.45,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/03/2015 11:30,0,0,,16.7,<0> ,,<-5> ,31.7,<0> ,1.1,<0> ,8.0,<0> ,,<-1> ,,,3.19,<0> ,3.21,<3> ,,<-5> ,8,<0> ,
elksmwq,P,11/03/2015 11:45,0,0,,16.5,<0> ,,<-5> ,31.7,<0> ,1.1,<0> ,7.9,<0> ,,<-1> ,,,3.04,<0> ,3.06,<3> ,,<-5> ,8,<0> ,
elksmwq,P,11/03/2015 12:00,0,0,,16.7,<0> ,,<-5> ,31.7,<0> ,1.1,<0> ,8.0,<0> ,,<-1> ,,,2.86,<0> ,,<-1> [GCU],,<-5> ,8,<0> ,
elksmwq,P,11/03/2015 12:15,0,0,,16.7,<0> ,,<-5> ,31.7,<0> ,1.2,<0> ,8.0,<0> ,,<-1> ,,,2.95,<0> ,,<-1> [GCU],,<-5> ,8,<0> ,
elksmwq,P,11/03/2015 13:30,0,0,,16.7,<0> ,,<-5> ,31.7,<0> ,1.3,<0> ,8.0,<0> ,,<-1> ,,,3.85,<0> ,3.87,<3> ,,<-4> ,8,<0> ,
elksmwq,P,11/03/2015 13:45,0,0,,16.5,<0> ,,<-5> ,31.7,<0> ,1.3,<0> ,8.0,<0> ,,<-1> ,,,3.63,<0> ,3.65,<3> ,,<-5> ,8,<0> ,
elksmwq,P,11/03/2015 14:00,0,0,,16.6,<0> ,,<-5> ,31.7,<0> ,1.4,<0> ,8.0,<0> ,,<-1> ,,,3.20,<0> ,3.22,<3> ,,<-5> ,8,<0> ,
elksmwq,P,11/03/2015 14:15,0,0,,16.6,<0> ,,<-5> ,31.7,<0> ,1.4,<0> ,8.0,<0> ,,<-1> ,,,3.28,<0> ,3.30,<3> ,,<-5> ,8,<0> ,
elksmwq,P,11/03/2015 14:30,0,0,,16.7,<0> ,,<-5> ,31.7,<0> ,1.4,<0> ,8.0,<0> ,,<-1> ,,,3.33,<0> ,3.35,<3> ,,<-5> ,8,<0> ,
elksmwq,P,11/03/2015 14:45,0,0,,16.7,<0> ,,<-5> ,31.7,<0> ,1.5,<0> ,8.0,<0> ,,<-1> ,,,3.27,<0> ,3.29,<3> ,,<-5> ,8,<0> ,
elksmwq,P,11/03/2015 15:00,0,0,,16.8,<0> ,,<-5> ,31.7,<0> ,1.5,<0> ,8.0,<0> ,,<-1> ,,,3.19,<0> ,3.21,<3> ,,<-5> ,8,<0> ,
elksmwq,P,11/03/2015 15:15,0,0,,16.9,<0> ,,<-5> ,31.7,<0> ,1.5,<0> ,8.0,<0> ,,<-1> ,,,3.38,<0> ,3.40,<3> ,,<-5> ,8,<0> ,
elksmwq,P,11/03/2015 15:30,0,0,,16.8,<0> ,,<-5> ,31.7,<0> ,1.6,<0> ,8.0,<0> ,,<-1> ,,,3.57,<0> ,3.59,<3> ,,<-5> ,8,<0> ,
elksmwq,P,11/03/2015 15:45,0,0,,16.7,<0> ,,<-5> ,31.6,<0> ,1.6,<0> ,7.9,<0> ,,<-1> ,,,3.13,<0> ,3.15,<3> ,,<-5> ,8,<0> ,
elksmwq,P,11/03/2015 16:00,0,0,,16.7,<0> ,,<-5> ,31.6,<0> ,1.6,<0> ,7.9,<0> ,,<-1> ,,,3.06,<0> ,3.08,<3> ,,<-5> ,8,<0> ,
elksmwq,P,11/03/2015 16:15,0,0,,16.7,<0> ,,<-5> ,31.6,<0> ,1.6,<0> ,7.9,<0> ,,<-1> ,,,3.13,<0> ,3.15,<3> ,,<-5> ,8,<0> ,
elksmwq,P,11/03/2015 16:30,0,0,,16.7,<0> ,,<-5> ,31.6,<0> ,1.6,<0> ,8.0,<0> ,,<-1> ,,,3.79,<0> ,3.81,<3> ,,<-5> ,8,<0> ,
elksmwq,P,11/03/2015 16:45,0,0,,16.9,<0> ,,<-5> ,31.7,<0> ,1.6,<0> ,8.0,<0> ,,<-1> ,,,3.90,<0> ,3.92,<3> ,,<-5> ,8,<0> ,
elksmwq,P,11/03/2015 17:00,0,0,,16.7,<0> ,,<-5> ,31.7,<0> ,1.6,<0> ,8.0,<0> ,,<-1> ,,,3.33,<0> ,3.35,<3> ,,<-5> ,8,<0> ,
elksmwq,P,11/03/2015 17:15,0,0,,16.8,<0> ,,<-5> ,31.7,<0> ,1.5,<0> ,8.0,<0> ,,<-1> ,,,3.43,<0> ,3.45,<3> ,,<-4> ,8,<0> ,
elksmwq,P,11/03/2015 17:30,0,0,,16.9,<0> ,,<-5> ,31.7,<0> ,1.5,<0> ,8.0,<0> ,,<-1> ,,,3.64,<0> ,3.67,<3> ,,<-4> ,8,<0> ,
elksmwq,P,11/03/2015 17:45,0,0,,16.9,<0> ,,<-5> ,31.7,<0> ,1.5,<0> ,8.0,<0> ,,<-1> ,,,3.68,<0> ,3.70,<3> ,,<-4> ,8,<0> ,
elksmwq,P,11/03/2015 18:00,0,0,,17.0,<0> ,,<-5> ,31.7,<0> ,1.4,<0> ,8.0,<0> ,,<-1> ,,,3.16,<0> ,3.18,<3> ,,<-4> ,8,<0> ,
elksmwq,P,11/03/2015 18:15,0,0,,17.0,<0> ,,<-5> ,31.7,<0> ,1.4,<0> ,8.0,<0> ,,<-1> ,,,3.48,<0> ,3.50,<3> ,,<-4> ,9,<0> ,
elksmwq,P,11/03/2015 18:30,0,0,,17.1,<0> ,,<-5> ,31.7,<0> ,1.4,<0> ,8.1,<0> ,,<-1> ,,,3.10,<0> ,3.12,<3> ,,<-4> ,9,<0> ,
elksmwq,P,11/03/2015 18:45,0,0,,17.2,<0> ,,<-5> ,31.7,<0> ,1.3,<0> ,8.1,<0> ,,<-1> ,,,2.92,<0> ,2.94,<3> ,,<-4> ,9,<0> ,
elksmwq,P,11/03/2015 19:00,0,0,,17.2,<0> ,,<-5> ,31.8,<0> ,1.3,<0> ,8.1,<0> ,,<-1> ,,,3.34,<0> ,3.36,<3> ,,<-4> ,9,<0> ,
elksmwq,P,11/03/2015 19:15,0,0,,17.2,<0> ,,<-5> ,31.8,<0> ,1.2,<0> ,8.1,<0> ,,<-1> ,,,3.05,<0> ,3.07,<3> ,,<-4> ,9,<0> ,
elksmwq,P,11/03/2015 19:30,0,0,,17.2,<0> ,,<-5> ,31.8,<0> ,1.2,<0> ,8.1,<0> ,,<-1> ,,,2.80,<0> ,2.82,<3> ,,<-4> ,9,<0> ,
elksmwq,P,11/03/2015 19:45,0,0,,17.1,<0> ,,<-5> ,31.8,<0> ,1.1,<0> ,8.1,<0> ,,<-1> ,,,2.92,<0> ,2.93,<3> ,,<-4> ,9,<0> ,
elksmwq,P,11/03/2015 20:00,0,0,,17.1,<0> ,,<-5> ,31.8,<0> ,1.0,<0> ,8.1,<0> ,,<-1> ,,,3.18,<0> ,3.19,<3> ,,<-4> ,9,<0> ,
elksmwq,P,11/03/2015 20:15,0,0,,17.0,<0> ,,<-5> ,31.8,<0> ,1.0,<0> ,8.1,<0> ,,<-1> ,,,2.85,<0> ,2.86,<3> ,,<-4> ,9,<0> ,
elksmwq,P,11/03/2015 20:30,0,0,,17.0,<0> ,,<-5> ,31.8,<0> ,0.9,<0> ,8.1,<0> ,,<-1> ,,,3.24,<0> ,3.25,<3> ,,<-4> ,9,<0> ,
elksmwq,P,11/03/2015 20:45,0,0,,17.0,<0> ,,<-5> ,31.8,<0> ,0.8,<0> ,8.1,<0> ,,<-1> ,,,3.32,<0> ,3.33,<3> ,,<-4> ,9,<0> ,
elksmwq,P,11/03/2015 21:00,0,0,,16.9,<0> ,,<-5> ,31.8,<0> ,0.8,<0> ,8.1,<0> ,,<-1> ,,,3.29,<0> ,3.30,<3> ,,<-4> ,9,<0> ,
elksmwq,P,11/03/2015 21:15,0,0,,16.9,<0> ,,<-5> ,31.8,<0> ,0.7,<0> ,8.1,<0> ,,<-1> ,,,3.78,<0> ,3.79,<3> ,,<-4> ,9,<0> ,
elksmwq,P,11/03/2015 21:30,0,0,,16.8,<0> ,,<-5> ,31.8,<0> ,0.6,<0> ,8.0,<0> ,,<-1> ,,,3.73,<0> ,3.74,<3> ,,<-4> ,9,<0> ,
elksmwq,P,11/03/2015 21:45,0,0,,16.7,<0> ,,<-5> ,31.8,<0> ,0.6,<0> ,8.0,<0> ,,<-1> ,,,3.45,<0> ,3.46,<3> ,,<-4> ,9,<0> ,
elksmwq,P,11/03/2015 22:00,0,0,,16.7,<0> ,,<-5> ,31.8,<0> ,0.5,<0> ,8.0,<0> ,,<-1> ,,,3.32,<0> ,3.33,<3> ,,<-4> ,9,<0> ,
elksmwq,P,11/03/2015 22:15,0,0,,16.6,<0> ,,<-5> ,31.8,<0> ,0.5,<0> ,8.0,<0> ,,<-1> ,,,3.18,<0> ,3.19,<3> ,,<-4> ,9,<0> ,
elksmwq,P,11/03/2015 22:30,0,0,,16.6,<0> ,,<-5> ,31.8,<0> ,0.4,<0> ,8.1,<0> ,,<-1> ,,,3.25,<0> ,3.26,<3> ,,<-4> ,8,<0> ,
elksmwq,P,11/03/2015 22:45,0,0,,16.5,<0> ,,<-5> ,31.8,<0> ,0.4,<0> ,8.0,<0> ,,<-1> ,,,3.00,<0> ,3.01,<3> ,,<-4> ,8,<0> ,
elksmwq,P,11/03/2015 23:00,0,0,,16.5,<0> ,,<-5> ,31.8,<0> ,0.4,<0> ,8.0,<0> ,,<-1> ,,,3.50,<0> ,3.51,<3> ,,<-4> ,8,<0> ,
elksmwq,P,11/03/2015 23:15,0,0,,16.5,<0> ,,<-5> ,31.8,<0> ,0.5,<0> ,8.0,<0> ,,<-1> ,,,3.16,<0> ,3.17,<3> ,,<-4> ,8,<0> ,
elksmwq,P,11/03/2015 23:30,0,0,,16.5,<0> ,,<-5> ,31.8,<0> ,0.5,<0> ,8.0,<0> ,,<-1> ,,,3.25,<0> ,3.26,<3> ,,<-4> ,8,<0> ,
elksmwq,P,11/03/2015 23:45,0,0,,16.5,<0> ,,<-5> ,31.8,<0> ,0.5,<0> ,8.0,<0> ,,<-1> ,,,2.94,<0> ,2.95,<3> ,,<-4> ,8,<0> ,
elksmwq,P,11/04/2015 00:00,0,0,,16.5,<0> ,,<-5> ,31.8,<0> ,0.5,<0> ,8.0,<0> ,,<-1> ,,,2.91,<0> ,2.92,<3> ,,<-4> ,8,<0> ,
elksmwq,P,11/04/2015 00:15,0,0,,16.5,<0> ,,<-5> ,31.7,<0> ,0.5,<0> ,8.0,<0> ,,<-1> ,,,3.08,<0> ,3.09,<3> ,,<-4> ,8,<0> ,
elksmwq,P,11/04/2015 00:30,0,0,,16.4,<0> ,,<-5> ,31.7,<0> ,0.6,<0> ,8.0,<0> ,,<-1> ,,,3.03,<0> ,3.04,<3> ,,<-4> ,8,<0> ,
elksmwq,P,11/04/2015 00:45,0,0,,16.4,<0> ,,<-5> ,31.7,<0> ,0.6,<0> ,8.0,<0> ,,<-1> ,,,3.14,<0> ,3.15,<3> ,,<-4> ,8,<0> ,
